target_id	length	eff_length	est_counts	tpm
AT1G58400.1	2881	2682	0.28589	0.0102254
AT1G58400.3	2922	2723	420.488	14.8132
AT5G21130.1	1023	824	0	0
AT2G18245.1	1842	1643	69	4.02859
AT4G01920.1	2463	2264	22	0.932154
AT2G33090.1	747	548	6	1.0503
AT1G52330.2	1160	961	0	0
AT1G52330.1	894	695	7	0.966172
AT5G28510.1	1937	1738	2356	130.037
AT5G54530.1	808	609	7	1.10261
AT3G25530.3	1326	1127	10.7921	0.918591
AT3G25530.1	1541	1342	0	0
AT3G25530.2	1065	866	44.2079	4.89693
AT2G38570.1	1298	1099	35	3.055
AT2G38570.2	962	763	0	0
AT5G24314.1	798	599	0	0
AT5G24314.2	655	456	4	0.841466
AT1G12570.1	2342	2143	0	0
AT2G27540.1	150	7.01018	0	0
AT3G25014.1	162	8.26769	0	0
AT2G30700.1	2205	2006	275	13.1505
AT2G30700.2	2065	1866	1.89127e-08	9.72261e-10
ATMG00030.1	324	125	534	409.801
AT3G47450.1	1911	1712	0	0
AT3G47450.2	1911	1712	26	1.45684
AT1G63490.3	5041	4842	0	0
AT1G63490.1	4068	3869	38.9467	0.965637
AT1G63490.2	4907	4708	466.98	9.51488
AT1G63490.4	4788	4589	130.073	2.71901
AT3G21640.1	1421	1222	290	22.765
ATMG00560.1	1050	851	6.24202	0.703618
AT1G71090.1	2018	1819	125	6.59202
AT1G04778.1	848	649	2	0.295615
AT3G01900.1	1880	1681	55	3.1386
AT4G34300.1	943	744	22.6554	2.92106
AT5G17630.1	1629	1430	34	2.28078
AT4G21650.1	2536	2337	0	0
AT1G79720.1	1681	1482	82	5.30771
AT2G12461.1	135	5.87326	0	0
AT1G24660.1	67	3.42238	0	0
AT5G43050.1	1031	832	9	1.03767
AT4G14695.2	681	482	0	0
AT4G14695.1	689	490	0	0
AT4G14695.3	793	594	0	0
AT5G46660.1	1211	1012	1	0.0947896
AT4G34660.1	1712	1513	170	10.7783
AT4G34660.3	1511	1312	0	0
AT4G34660.2	1595	1396	0	0
AT4G26200.1	1693	1494	6590	423.132
AT2G14660.1	759	560	0	0
AT1G21920.2	1913	1714	0	0
AT1G21920.1	1923	1724	165	9.18096
AT1G16530.1	744	545	3	0.528039
AT1G05520.1	2944	2745	150	5.24192
AT1G07025.1	501	302	0	0
AT1G75090.1	1343	1144	2.26301	0.189758
AT4G08900.1	1476	1277	174	13.0707
AT3G15520.1	1806	1607	276.358	16.4967
AT3G15520.3	1544	1345	0	0
AT3G15520.4	1175	976	35.1957	3.45925
AT3G15520.2	1671	1472	16.4464	1.07178
AT2G15980.1	1497	1298	52	3.843
AT4G03580.1	687	488	0	0
AT2G28650.1	1941	1742	138	7.59928
AT1G47670.1	2002	1803	3	0.159613
AT5G42970.1	1678	1479	509	33.0135
AT3G10900.1	1227	1028	0	0
AT5G62800.1	1076	877	0	0
AT5G62800.2	945	746	5	0.642943
AT5G44306.1	351	152	9	5.6799
AT3G13070.1	2619	2420	535.744	21.2365
AT4G08290.2	1610	1411	1	0.0679852
AT4G08290.1	1721	1522	0	0
AT4G12940.1	786	587	0	0
ATMG00720.1	324	125	0	0
AT4G22340.3	1803	1604	0	0
AT4G22340.1	1802	1603	134.603	8.05495
AT4G22340.2	1540	1341	74.3969	5.32191
AT1G52415.1	566	367	0	0
AT3G07930.4	1414	1215	52.4605	4.14188
AT3G07930.1	1754	1555	0	0
AT3G07930.3	1758	1559	29.7062	1.82786
AT3G07930.2	1667	1468	28.8333	1.88412
AT4G17720.1	1402	1203	221	17.6225
AT3G11800.1	1085	886	302	32.6975
AT2G42180.1	1040	841	0	0
AT4G00585.1	739	540	158	28.0676
AT5G56210.1	2182	1983	171	8.27208
AT2G28160.2	1068	869	9.64423	1.06461
AT2G28160.1	1380	1181	11.3558	0.922376
AT1G59720.1	2033	1834	23.5558	1.23208
AT5G16860.1	2704	2505	29	1.11053
AT5G11960.1	1525	1326	472	34.146
AT2G39370.1	1413	1214	3	0.237052
AT1G52740.1	842	643	307	45.8003
AT1G34780.2	1369	1170	0	0
AT1G34780.1	1579	1380	186	12.9293
AT5G09720.2	1539	1340	0	0
AT5G09720.1	1317	1118	7	0.600617
AT1G45688.2	1539	1340	0	0
AT1G45688.1	1613	1414	337	22.8624
AT1G67170.1	1634	1435	335	22.3941
AT1G67170.2	1616	1417	2.20235e-07	1.49093e-08
AT3G19540.1	2190	1991	445	21.4403
AT1G60500.1	2152	1953	107	5.25561
AT1G30590.3	3184	2985	0	0
AT1G30590.1	2303	2104	434.92	19.8292
AT1G30590.2	3241	3042	88.0804	2.77755
AT4G11560.1	2038	1839	396.554	20.6853
AT4G11560.2	2116	1917	24.4458	1.22327
AT4G00030.1	724	525	29	5.29883
AT5G63110.1	1864	1665	379	21.8357
AT2G36580.1	2020	1821	2741	144.391
AT2G27010.1	1565	1366	87.1743	6.1218
AT1G32920.1	1237	1038	7220	667.239
AT5G50340.1	2427	2228	0	0
AT5G50340.2	2263	2064	81	3.76458
AT5G50340.3	2533	2334	0	0
AT3G16720.1	1575	1376	8233	573.959
AT3G15300.1	1097	898	87	9.29361
AT1G72500.3	2657	2458	0	0
AT1G72500.2	2701	2502	0	0
AT1G72500.1	2619	2420	147	5.82698
AT3G19650.1	1312	1113	294	25.3392
AT3G20080.1	2298	2099	3.84655	0.175793
AT3G20080.3	3815	3616	16.817	0.446131
AT3G20080.6	1848	1649	0	0
AT3G20080.5	2066	1867	5.69857	0.292795
AT3G20080.2	3332	3133	86.3584	2.64415
AT3G20080.4	2003	1804	0	0
AT1G22800.1	1617	1418	377	25.5039
AT1G07480.2	2066	1867	0	0
AT1G07480.3	1307	1108	222.642	19.2756
AT1G07480.1	2046	1847	261.736	13.5937
AT1G29320.2	1514	1315	30.7515	2.24327
AT1G29320.1	1617	1418	386.248	26.1296
AT5G01090.1	1597	1398	178	12.2139
AT5G17260.1	1833	1634	7	0.410948
AT4G00580.2	1368	1169	0	0
AT4G00580.1	954	755	5.80655	0.737756
AT4G23355.1	1343	1144	0	0
AT1G80660.1	3376	3177	137.743	4.15905
AT1G80660.4	2827	2628	0.256938	0.00937873
AT1G80660.2	3382	3183	6.23686e-07	1.87962e-08
AT1G80660.3	3387	3188	0	0
AT4G12750.1	3976	3777	633	16.0767
AT2G43261.3	890	691	0	0
AT2G43261.4	885	686	0	0
AT2G43261.1	949	750	0	0
AT2G43261.2	871	672	2	0.285497
AT1G15570.1	2040	1841	51	2.65741
AT5G02020.1	1349	1150	1260.23	105.122
AT5G02020.2	1356	1157	72.7651	6.03297
AT3G29400.1	2516	2317	1418	58.7072
AT3G62880.2	896	697	0	0
AT3G62880.1	873	674	135	19.2139
AT5G03630.1	1750	1551	7510	464.483
AT4G04260.2	914	715	0	0
AT4G04260.1	647	448	0	0
AT4G04260.3	602	403	1	0.238033
AT3G56610.1	499	300	0	0
AT4G14840.3	1718	1519	30.0108	1.89523
AT4G14840.1	1827	1628	6.24125	0.367755
AT4G14840.2	1789	1590	21.405	1.2914
AT5G38470.2	1430	1231	97.2514	7.57843
AT5G38470.1	1480	1281	996.749	74.6411
AT1G74070.2	1667	1468	8	0.522764
AT1G74070.1	1651	1452	0	0
AT3G24575.1	363	164	31.6539	18.515
AT2G42430.1	1237	1038	254	23.4735
AT1G09480.2	1206	1007	12	1.14312
AT1G09480.1	1206	1007	12	1.14312
AT5G24740.1	10517	10318	0	0
AT5G24740.2	10981	10782	792.293	7.04901
AT5G24740.4	10867	10668	117.25	1.05432
AT5G24740.6	10124	9925	138.166	1.3354
AT5G24740.5	10639	10440	306.996	2.82081
AT5G24740.3	11092	10893	55.2946	0.486941
AT3G47960.1	2247	2048	6643	311.154
AT1G79530.1	1919	1720	958	53.4292
AT5G58330.3	1629	1430	0	0
AT5G58330.1	1728	1529	491.274	30.8218
AT5G58330.2	1725	1526	91.7262	5.76608
AT1G03810.1	432	233	0	0
AT1G29290.1	1422	1223	1036	81.2596
AT5G63950.1	3743	3544	263.708	7.1379
AT5G63950.2	3641	3442	3.29238	0.0917573
AT5G55220.1	2042	1843	61	3.17502
AT5G05580.2	1781	1582	0	0
AT5G05580.1	1759	1560	21.2503	1.30672
AT5G39865.1	1886	1687	18	1.02353
AT2G07628.1	300	101	0	0
AT1G51390.1	1298	1099	73	6.37186
AT3G60370.2	1180	981	0.000281977	2.75731e-05
AT3G60370.1	1170	971	32.9997	3.26011
AT2G27810.4	2773	2574	2.46844e-06	9.1993e-08
AT2G27810.1	2737	2538	22.8875	0.865065
AT2G27810.3	2678	2479	3.99801	0.154707
AT2G27810.2	2549	2350	18.1145	0.739433
AT3G01830.2	620	421	4860.15	1107.41
AT3G01830.1	1083	884	7659.62	831.183
AT5G28720.1	342	143	0	0
AT3G22490.1	998	799	3	0.360177
AT3G04545.1	375	176	0	0
AT5G06190.2	526	327	10.0537	2.9493
AT5G06190.1	495	296	98.9463	32.0663
AT5G61690.1	3148	2949	1.98675	0.0646263
AT5G61690.2	3161	2962	0.0132535	0.000429228
AT3G29630.2	1504	1305	35.3235	2.59654
AT3G29630.1	1674	1475	8.67647	0.564277
AT3G07000.1	2111	1912	50.284	2.5228
AT5G40820.3	9292	9093	93.6315	0.987771
AT5G40820.2	9295	9096	0.000372736	3.9309e-06
AT5G40820.4	9211	9012	1.51587	0.0161355
AT5G40820.1	9206	9007	2.85223	0.0303771
AT2G43720.2	1013	814	7.41286	0.87358
AT2G43720.1	742	543	18.5871	3.28363
AT1G72645.1	959	760	0	0
AT4G19630.1	668	469	0	0
AT1G36150.1	771	572	0	0
AT2G07629.1	568	369	0	0
AT2G07629.2	489	290	0	0
AT2G30340.2	1319	1120	21	1.79863
AT2G30340.1	1229	1030	0	0
AT3G47500.1	1900	1701	335	18.8922
AT3G02840.1	1289	1090	23098	2032.77
AT1G80380.2	1721	1522	2157.64	135.99
AT1G80380.6	1957	1758	134.402	7.33378
AT1G80380.8	1856	1657	87.0984	5.04231
AT1G80380.1	1422	1223	0	0
AT1G80380.3	1778	1579	2937.95	178.486
AT1G80380.4	1595	1396	0	0
AT1G80380.5	2451	2252	93.9019	3.99988
AT1G80380.7	1875	1676	0	0
AT5G15270.1	2769	2570	91.7807	3.42578
AT5G15270.2	2929	2730	346.838	12.1872
AT5G15270.3	1827	1628	55.3816	3.26327
AT1G09935.2	869	670	0	0
AT1G09935.1	832	633	22	3.33396
AT4G34910.1	2417	2218	369	15.959
AT3G29637.2	453	254	0	0
AT3G29637.1	518	319	0	0
AT3G02030.2	2117	1918	11.2903	0.564673
AT3G02030.1	2641	2442	100.173	3.93503
AT3G01513.1	868	669	99	14.1955
AT3G08520.1	246	47.5399	64.8316	130.819
AT1G54870.1	1243	1044	53	4.86986
AT1G54870.2	1297	1098	0	0
AT1G48320.1	820	621	745	115.082
AT3G25550.1	540	341	4	1.12524
AT4G11070.2	877	678	0	0
AT4G11070.1	1178	979	8154.57	799.024
AT1G51340.4	1906	1707	0	0
AT1G51340.2	2614	2415	3.73839	0.148494
AT1G51340.1	1849	1650	14.1345	0.821744
AT1G51340.5	1968	1769	12.1272	0.657616
AT1G51340.3	2255	2056	0	0
AT4G25210.1	1606	1407	1389.96	94.7651
AT3G21600.2	1350	1151	99.1197	8.26088
AT3G21600.1	1513	1314	61.7295	4.50649
AT3G21600.3	1627	1428	28.1508	1.89105
AT3G52710.1	1434	1235	2712	210.651
AT5G25760.2	958	759	22.6585	2.86373
AT5G25760.1	745	546	203.341	35.7252
AT5G55310.1	3197	2998	1746	55.8668
ATMG01370.1	336	137	1	0.700198
AT1G78170.1	1208	1009	0	0
AT5G16420.2	2186	1987	32.7035	1.57884
AT5G16420.4	1925	1726	16.6687	0.926406
AT5G16420.3	2165	1966	0	0
AT5G16420.1	1630	1431	11.6278	0.779469
AT4G38290.1	465	266	5.15551	1.85922
AT1G72820.2	1682	1483	37.581	2.43091
AT1G72820.1	1861	1662	111.419	6.43087
AT2G26070.2	1236	1037	0	0
AT2G26070.1	1122	923	51	5.30041
AT1G28640.1	1238	1039	0	0
AT4G32630.1	2409	2210	0	0
AT4G32630.3	2444	2245	0	0
AT4G32630.2	2463	2264	23.5579	0.998163
AT4G32630.5	2389	2190	1.46104e-05	6.39971e-07
AT4G32630.4	2460	2261	0	0
AT4G32630.6	2367	2168	1.44209	0.0638079
AT3G47200.2	1868	1669	129.631	7.45065
AT3G47200.1	1559	1360	20.3689	1.43672
AT3G20395.1	865	666	0	0
AT3G15518.1	643	444	4678	1010.69
AT1G26510.1	1194	995	1	0.0964092
AT1G03445.2	2523	2324	3	0.12383
AT1G03445.1	2727	2528	0	0
AT5G25860.1	1347	1148	0	0
AT3G45240.1	2235	2036	0	0
AT3G45240.3	1886	1687	0.00529916	0.000301324
AT3G45240.2	1945	1746	312.995	17.1963
AT2G20670.1	1463	1264	594	45.0797
AT2G37500.2	1673	1474	82.9483	5.39823
AT2G37500.1	1677	1478	361.052	23.4335
AT4G13520.1	654	455	120.108	25.3221
AT4G13520.2	520	321	31.8924	9.53067
AT2G39855.4	1216	1017	0	0
AT2G39855.1	1237	1038	0	0
AT2G39855.5	1310	1111	0	0
AT2G39855.3	1137	938	0	0
AT2G39855.2	1048	849	1	0.112988
AT2G23140.4	3281	3082	116.086	3.61317
AT2G23140.5	3186	2987	50.4328	1.61964
AT2G23140.1	3050	2851	86.1912	2.90006
AT2G23140.2	3214	3015	229.29	7.29523
AT2G23140.3	3451	3252	0	0
AT5G01390.2	1170	971	51.384	5.07633
AT5G01390.3	1053	854	0	0
AT5G01390.1	1491	1292	209.967	15.5894
AT5G01390.4	2097	1898	128.649	6.50206
AT5G38300.1	1162	963	10	0.996128
AT5G63400.1	1185	986	492.984	47.962
AT5G63400.2	1073	874	26.016	2.85542
AT4G27410.3	973	774	818.531	101.446
AT4G27410.1	891	692	1121.26	155.432
AT4G27410.2	1787	1588	6830.21	412.596
AT5G61710.1	948	749	6	0.768442
AT3G49760.1	895	696	28	3.85914
AT1G58766.1	2003	1804	0.0813	0.0043231
AT3G02510.2	1727	1528	16.644	1.0449
AT3G02510.3	1715	1516	3.16853	0.200493
AT3G02510.1	1613	1414	105.187	7.13602
AT5G10570.1	1307	1108	0	0
AT3G15870.1	1228	1029	1.45709	0.135836
AT3G24600.1	1045	846	13.6084	1.54304
AT3G62600.1	1603	1404	455	31.0875
AT2G28200.1	1431	1232	81	6.3069
AT4G37445.2	581	382	0	0
AT4G37445.1	562	363	0	0
AT4G14145.1	840	641	52	7.78192
AT5G19910.1	1184	985	93.1073	9.06753
AT5G19910.2	1098	899	34.8927	3.7232
AT3G17280.1	1559	1360	30.7538	2.16921
AT3G17280.2	1161	962	3.24623	0.323702
AT1G65510.1	499	300	2604.94	832.949
AT1G65510.2	605	406	2570.06	607.237
AT1G78950.1	2531	2332	0	0
AT1G78950.2	2729	2530	0	0
AT2G07638.1	750	551	2	0.348193
AT3G07750.2	1471	1272	14.4453	1.08938
AT3G07750.1	1320	1121	178.555	15.2794
AT5G58050.1	2619	2420	4	0.158557
AT3G05970.1	2478	2279	892	37.5458
AT5G45060.1	4402	4203	158.069	3.60768
AT5G45060.2	4393	4194	94.9313	2.17131
AT1G14330.1	2264	2065	924	42.9233
AT5G56580.1	1444	1245	403	31.0511
AT1G02730.1	3925	3726	4	0.102981
AT1G10455.1	459	260	0	0
AT5G41700.1	935	736	167.256	21.7995
AT5G41700.4	803	604	3.74357	0.594553
AT5G41700.2	937	738	0	0
AT5G41700.5	1102	903	0	0
AT5G41700.3	1011	812	0	0
AT4G17680.3	1605	1406	0	0
AT4G17680.2	1556	1357	0	0
AT4G17680.1	1477	1278	0	0
AT1G62790.2	760	561	238.139	40.7202
AT1G62790.1	944	745	161.861	20.8414
AT5G60740.1	3843	3644	2	0.0526494
AT3G53550.1	771	572	0	0
AT2G22180.1	1399	1200	0	0
AT1G07330.2	2924	2725	0	0
AT1G07330.1	2351	2152	0	0
AT3G04460.2	1836	1637	42.9353	2.51598
AT3G04460.1	1790	1591	442.065	26.6537
AT1G02870.1	847	648	189	27.9787
AT5G56390.1	1287	1088	0	0
AT1G28680.2	1185	986	39.9683	3.88848
AT1G28680.1	1535	1336	293.032	21.0402
AT4G33460.1	1398	1199	92	7.36055
AT2G29290.2	1833	1634	0	0
AT2G29290.1	1361	1162	0	0
AT1G47820.2	629	430	7.89357	1.76095
AT1G47820.1	657	458	11.1064	2.32622
AT4G16680.1	3118	2919	2175.61	71.4971
AT4G16680.2	3656	3457	848.727	23.551
AT5G36780.1	1731	1532	0	0
AT2G39440.2	1200	1001	7.7299	0.740766
AT2G39440.1	1045	846	16.2701	1.84485
AT1G24540.1	1809	1610	1	0.0595821
AT1G17545.1	540	341	0	0
AT4G36750.1	1263	1064	967	87.1819
AT3G55566.1	99	4.23477	0	0
AT3G16040.1	458	259	6	2.22225
AT5G17510.2	1837	1638	638.618	37.3997
AT5G17510.1	1741	1542	96.0221	5.97349
AT2G39820.1	996	797	1	0.12036
AT4G16450.1	904	705	37.9272	5.16064
AT4G16450.2	588	389	74.0728	18.2663
AT4G15290.1	2619	2420	0	0
AT5G52060.1	2121	1922	432	21.5611
AT3G13050.3	2027	1828	257.597	13.5178
AT3G13050.1	1925	1726	177.686	9.87536
AT3G13050.4	1892	1693	623.718	35.3405
AT3G13050.2	1989	1790	7.35996e-06	3.94424e-07
AT2G14890.2	1362	1163	0	0
AT2G14890.1	1244	1045	104	9.54681
AT1G53285.1	439	240	0	0
AT3G16910.1	2628	2429	3499.99	138.223
AT2G41360.1	2021	1822	0	0
AT5G17165.1	481	282	0	0
AT5G01110.1	2608	2409	0	0
AT5G01110.2	2745	2546	123	4.63434
AT5G08565.2	710	511	7.06915	1.32705
AT5G08565.1	737	538	37.9309	6.76319
AT2G46390.1	522	323	228	67.7133
AT5G39320.1	2014	1815	74	3.91108
AT2G07680.5	4233	4034	0	0
AT2G07680.2	4802	4603	0	0
AT2G07680.1	4352	4153	0	0
AT2G07680.6	4311	4112	54.0343	1.26054
AT2G07680.3	4554	4355	82.1324	1.80912
AT2G07680.4	4304	4105	40.8333	0.954208
AT4G04680.2	675	476	24.1512	4.86714
AT4G04680.1	865	666	13.8488	1.9947
AT4G22285.2	2218	2019	0	0
AT4G22285.1	2317	2118	361.8	16.3864
AT3G28040.1	3482	3283	0	0
AT1G71190.1	1115	916	300.724	31.493
AT1G71190.2	942	743	0	0
AT5G41830.1	1392	1193	1	0.0804083
AT5G41830.2	1703	1504	0	0
AT3G26800.1	606	407	0	0
AT2G38870.1	732	533	2194	394.867
AT5G60460.1	1409	1210	9.13208	0.723978
AT5G60460.2	614	415	28.8679	6.67281
AT4G18610.1	2548	2349	37	1.51098
AT3G16360.2	863	664	2	0.288937
AT3G16360.1	420	221	0	0
AT3G03760.1	1058	859	0	0
AT4G35450.1	1622	1423	23.3685	1.57532
AT4G35450.4	1377	1178	157.956	12.8627
AT4G35450.3	1656	1457	0	0
AT4G35450.2	1522	1323	3.85497e-06	2.79514e-07
AT4G35450.5	1475	1276	113.675	8.54586
AT4G32295.3	1482	1283	0	0
AT4G32295.4	1335	1136	14.3267	1.20979
AT4G32295.1	1264	1065	44.6733	4.02383
AT4G32295.2	1366	1167	0	0
AT1G65280.1	2306	2107	517.008	23.5382
AT1G65280.2	2387	2188	48.9924	2.14794
AT4G08630.1	2671	2472	0	0
AT4G08630.2	2676	2477	0	0
AT2G38800.1	2325	2126	1114	50.2647
AT3G28470.1	1025	826	4	0.464538
AT3G61182.1	308	109	0	0
AT4G28330.1	1026	827	43	4.98775
AT2G33420.1	3545	3346	0	0
AT5G56930.1	2393	2194	196	8.56961
AT4G16630.1	2893	2694	783	27.8808
AT1G71235.1	447	248	0	0
AT1G78610.1	3282	3083	598	18.6067
AT5G43360.1	1566	1367	24.7372	1.73589
AT1G74260.1	4702	4503	415	8.84072
AT5G15760.1	1363	1164	13	1.07135
AT3G60440.1	1280	1081	26	2.30722
AT3G60440.2	1455	1256	0	0
AT5G08540.1	1435	1236	150	11.6416
AT3G02360.2	1929	1730	3.71261e-07	2.05861e-08
AT3G02360.1	1955	1756	1757	95.9817
AT4G36110.1	940	741	104	13.4635
AT5G64620.1	1097	898	10	1.06823
AT5G52780.1	1150	951	0	0
AT5G25850.1	1446	1247	0	0
AT5G49060.1	1796	1597	253	15.197
AT5G49060.2	1830	1631	0	0
AT1G68760.1	850	651	160	23.5766
AT1G77830.1	558	359	7	1.87045
AT2G16090.1	2573	2374	144.473	5.83776
AT2G16090.4	2537	2338	0.00181689	7.45464e-05
AT2G16090.3	2626	2427	0.245767	0.00971394
AT2G16090.5	2367	2168	47.3871	2.09673
AT2G16090.2	2824	2625	23.8927	0.873126
ATCG01230.1	258	59.1108	34	55.1764
AT5G14610.5	3006	2807	0	0
AT5G14610.1	2670	2471	0	0
AT5G14610.3	3533	3334	2.09028	0.0601424
AT5G14610.6	2473	2274	0	0
AT5G14610.7	1938	1739	31.8605	1.75749
AT5G14610.4	3080	2881	2.04925	0.0682329
AT5G14610.2	2468	2269	0	0
AT3G45680.1	2061	1862	132	6.80042
AT5G07470.1	1038	839	425	48.5924
AT2G24680.3	1378	1179	0	0
AT2G24680.6	2261	2062	0	0
AT2G24680.7	2168	1969	28.8419	1.40514
AT2G24680.2	2328	2129	0	0
AT2G24680.8	1913	1714	0	0
AT2G24680.9	1161	962	0	0
AT2G24680.4	1355	1156	0	0
AT2G24680.5	2598	2399	11.1581	0.446173
AT2G24680.1	1517	1318	0	0
AT5G03090.1	294	95.0001	0	0
AT3G43870.1	564	365	8	2.10251
AT1G16180.1	1995	1796	319.207	17.0493
AT1G16180.2	1621	1422	1653.79	111.564
AT2G26560.1	1644	1445	2324	154.28
AT3G43700.3	1816	1617	0	0
AT3G43700.1	1827	1628	234	13.788
AT3G43700.2	1911	1712	0	0
AT2G23148.1	548	349	0	0
AT5G49620.2	1206	1007	598.375	57.0014
AT5G49620.1	1426	1227	2479.62	193.858
AT3G52280.2	1311	1112	20.474	1.7662
AT3G52280.1	1378	1179	268.526	21.8481
AT4G36270.1	2163	1964	15.6611	0.764931
AT4G05540.1	2325	2126	0	0
AT5G17800.1	1366	1167	18	1.4796
AT1G34850.1	264	65.044	0	0
AT2G07771.2	771	572	1.38423	0.232142
AT5G03640.1	3159	2960	0	0
AT5G03640.2	2917	2718	5	0.176466
AT3G04310.2	1472	1273	11.4685	0.864208
AT3G04310.1	1250	1051	21.5315	1.96523
AT5G46297.1	555	356	0	0
AT4G12460.1	2729	2530	149.797	5.6797
AT4G12460.5	2852	2653	0	0
AT4G12460.2	2241	2042	33.888	1.59196
AT4G12460.9	2460	2261	0	0
AT4G12460.4	3253	3054	5.31437	0.166926
AT4G12460.3	3543	3344	0	0
AT4G12460.6	2829	2630	0	0
AT4G12460.8	2563	2364	0	0
AT4G12460.7	2706	2507	0.000171405	6.55859e-06
AT1G76580.2	3905	3706	976.309	25.271
AT1G76580.3	3770	3571	6.23343e-06	1.67448e-07
AT1G76580.1	3859	3660	88.6063	2.32233
AT3G06870.1	931	732	0	0
AT1G26580.1	2900	2701	577.038	20.4937
AT1G26580.3	2629	2430	382.313	15.0923
AT1G26580.2	2586	2387	361.649	14.5337
AT3G50685.1	680	481	90	17.9489
AT1G30630.1	1342	1143	436	36.5916
AT5G26720.1	900	701	12	1.64212
AT2G34315.1	675	476	0	0
AT2G34315.2	611	412	0	0
AT2G25312.1	336	137	0	0
AT5G45950.1	1396	1197	0	0
AT5G13790.2	1238	1039	0	0
AT5G13790.1	1079	880	3	0.327024
AT4G02250.1	483	284	0	0
AT2G47540.1	773	574	57	9.52586
AT1G76300.1	801	602	292	46.5294
AT1G34317.1	273	74.0093	15.6316	20.2609
AT5G05653.1	410	211	0	0
AT3G62970.3	1423	1224	6.65564	0.521615
AT3G62970.1	1391	1192	68.7645	5.53388
AT3G62970.2	1404	1205	21.5798	1.71792
AT5G27940.1	793	594	1	0.161493
AT2G17130.1	1493	1294	288.34	21.3753
AT2G17130.2	1481	1282	97.6598	7.3075
AT5G19510.1	982	783	313.593	38.419
AT3G12590.2	4688	4489	91.1419	1.94765
AT3G12590.1	4545	4346	321.858	7.10421
AT3G63240.1	2799	2600	13	0.479636
AT3G63240.2	2899	2700	0	0
AT5G18636.1	1262	1063	6	0.541451
AT3G05520.1	1167	968	61.7206	6.1164
AT3G05520.3	1089	890	28.2794	3.04805
AT3G05520.2	1213	1014	0	0
AT5G62160.1	1669	1470	5	0.326283
AT3G63340.4	3928	3729	40.93	1.05291
AT3G63340.1	3928	3729	0.198937	0.00511757
AT3G63340.8	3869	3670	105.053	2.7459
AT3G63340.10	3428	3229	102.857	3.05567
AT3G63340.11	3001	2802	35.1756	1.20425
AT3G63340.9	1131	932	83.0116	8.54406
AT3G63340.7	3903	3704	250.774	6.4946
AT3G63340.2	3953	3754	0	0
AT3G63340.12	1587	1388	0	0
AT3G63340.5	3916	3717	0	0
AT3G63340.3	3959	3760	0	0
AT3G63340.6	3916	3717	0	0
AT5G44910.1	1253	1054	184	16.7463
AT5G10760.1	1968	1769	12	0.650721
AT1G68660.2	675	476	2.61535e-05	5.27064e-06
AT1G68660.1	853	654	143	20.9749
AT3G52210.1	1317	1118	70.3547	6.03661
AT3G52210.3	1286	1087	0	0
AT3G52210.2	1277	1078	54.6453	4.86267
AT1G70630.1	2481	2282	0	0
AT1G70630.3	2602	2403	0	0
AT1G70630.6	2458	2259	82.6896	3.51137
AT1G70630.7	2156	1957	60.8851	2.98443
AT1G70630.4	2509	2310	0	0
AT1G70630.2	2665	2466	9.42523	0.366641
AT1G70630.5	2215	2016	3.35693e-05	1.59732e-06
AT4G12790.3	1145	946	0.104187	0.0105649
AT4G12790.1	1491	1292	515.494	38.2739
AT4G12790.5	1099	900	584.89	62.3409
AT4G12790.6	1524	1325	1649.99	119.456
AT4G12790.2	1365	1166	369.986	30.4388
AT4G12790.4	1216	1017	112.535	10.6147
AT1G13690.1	863	664	110	15.8915
AT5G10170.1	1954	1755	0	0
AT4G08700.1	1483	1284	37	2.76425
AT5G18220.1	1604	1405	81	5.53032
AT2G25050.1	4264	4065	139.723	3.29723
AT1G34670.1	1378	1179	303	24.653
AT4G32670.1	3034	2835	170.945	5.78421
AT4G32670.2	2662	2463	0.0551446	0.00214773
AT1G79770.1	1160	961	0	0
AT3G56490.1	1031	832	250	28.8243
AT2G19030.1	456	257	0	0
AT3G28230.2	624	425	0	0
AT3G28230.1	621	422	0	0
AT1G50300.1	1581	1382	87.9991	6.10818
AT1G50300.2	1597	1398	337.001	23.1241
AT5G62650.1	1949	1750	170	9.31863
AT1G32415.1	2369	2170	23	1.01674
AT2G44880.3	3020	2821	0	0
AT2G44880.2	2989	2790	0	0
AT2G44880.6	2861	2662	12.0767	0.435194
AT2G44880.4	2196	1997	0.0498723	0.00239564
AT2G44880.5	2862	2663	7.87338	0.283617
AT2G44880.1	1739	1540	0	0
AT1G63290.1	1267	1068	167.784	15.0703
AT2G15640.1	1818	1619	0	0
AT4G00740.2	2479	2280	142.424	5.99227
AT4G00740.1	2935	2736	40.5755	1.42262
AT5G41940.1	1989	1790	382	20.4716
AT4G17730.2	1342	1143	0	0
AT4G17730.1	1403	1204	443	35.2954
AT5G37470.1	1940	1741	3.73209e-06	2.05634e-07
AT5G37470.2	1921	1722	0.999996	0.0557066
AT4G04950.1	1891	1692	191	10.8287
AT2G33070.3	2085	1886	0	0
AT2G33070.2	1636	1437	0	0
AT2G33070.1	1716	1517	0	0
AT4G03505.1	432	233	5	2.05852
AT5G44040.1	1746	1547	160	9.92136
AT2G05910.1	1064	865	151	16.7457
AT2G21430.1	1367	1168	87	7.14526
AT1G31050.4	2027	1828	0	0
AT1G31050.7	1620	1421	0	0
AT1G31050.5	1848	1649	0	0
