target_id	length	eff_length	est_counts	tpm
AT2G01275.4	1191	992	0	0
AT2G01275.2	1100	901	0	0
AT5G21090.1	1302	1103	14647	586.842
AT3G61380.3	2460	2261	43.3753	0.847794
AT3G61380.2	2475	2276	71.4298	1.38693
AT3G61380.1	2865	2666	75.1949	1.24645
AT3G58940.2	2325	2126	19.9978	0.415688
AT3G58940.1	2341	2142	0.002195	4.5286e-05
AT4G18770.1	1869	1670	0	0
AT1G61575.2	485	286	0	0
AT1G61575.1	583	384	7	0.805592
AT3G02170.2	3469	3270	96.6712	1.30646
AT3G02170.3	3411	3212	64.3087	0.884794
AT3G02170.1	3481	3282	85.0201	1.1448
AT2G46220.1	1365	1166	178	6.74636
AT5G27920.1	2693	2494	525	9.30274
AT5G11820.1	632	433	6	0.612367
AT1G20600.1	931	732	2.10872	0.127308
AT1G14755.1	570	371	0	0
AT4G28750.1	798	599	2	0.147554
AT3G05500.2	873	674	1149.63	75.378
AT3G05500.1	1396	1197	8168.37	301.571
AT5G63720.1	1549	1350	0	0
AT4G16130.1	3500	3301	782	10.4691
AT3G58570.1	2641	2442	1008.11	18.2435
AT2G17705.1	858	659	2471	165.705
AT3G58790.1	2359	2160	1089.83	22.2972
AT3G58790.2	1227	1028	37.324	1.60451
AT4G03170.1	753	554	0	0
AT2G44610.1	1251	1052	379	15.921
AT1G55420.1	2449	2250	109.457	2.14985
AT5G66540.2	1942	1743	123.651	3.13508
AT5G66540.1	2017	1818	1550.35	37.6863
AT1G73590.1	2345	2146	995	20.49
AT2G23470.1	1797	1598	235	6.49889
AT4G11050.1	2370	2171	7.11641	0.14486
AT4G11050.3	2336	2137	7.88359	0.16303
AT4G11050.2	2470	2271	0	0
AT3G60900.1	1948	1749	1	0.0252673
AT2G02635.1	720	521	0	0
AT5G27830.3	1175	976	0.786143	0.0355959
AT5G27830.4	1076	877	0.6551	0.0330108
AT5G27830.5	1122	923	68.9371	3.30065
AT5G27830.1	1210	1011	54.0295	2.36172
AT5G27830.6	1522	1323	23.835	0.796165
AT5G27830.2	1025	826	48.7572	2.6086
AT1G21470.1	1056	857	0	0
AT1G21470.2	860	661	1	0.066857
AT1G13870.1	1251	1052	632	26.5491
AT1G50500.4	2984	2785	5.4525e-08	8.65205e-10
AT1G50500.1	3099	2900	147.475	2.24734
AT1G50500.2	2907	2708	104.178	1.7001
AT1G50500.5	2878	2679	610.257	10.0667
AT1G50500.3	3197	2998	31.0899	0.458286
AT1G61105.1	598	399	39	4.31956
AT2G04038.1	501	302	1	0.146333
AT3G44240.1	720	521	0	0
AT5G21990.1	2250	2051	1076	23.1843
AT4G18870.1	966	767	17	0.979494
AT4G35660.1	1196	997	9	0.398929
AT3G52620.1	599	400	0	0
AT4G16990.5	3303	3104	0	0
AT4G16990.18	2836	2637	0	0
AT4G16990.8	3105	2906	0	0
AT4G16990.7	3498	3299	0	0
AT4G16990.10	2633	2434	0	0
AT4G16990.19	2594	2395	0	0
AT4G16990.11	3228	3029	0	0
AT4G16990.6	3578	3379	0	0
AT4G16990.9	2898	2699	0	0
AT4G16990.2	3483	3284	0	0
AT4G16990.3	2918	2719	0	0
AT4G16990.15	3209	3010	0	0
AT4G16990.14	3220	3021	0	0
AT4G16990.1	2731	2532	9	0.157082
AT4G16990.13	3133	2934	0	0
AT4G16990.4	2933	2734	0	0
AT4G16990.17	2656	2457	0	0
AT4G16990.12	3148	2949	0	0
AT4G16990.16	3073	2874	0	0
AT1G43020.3	1537	1338	2.84681	0.0940265
AT1G43020.2	1615	1416	0	0
AT1G43020.1	1654	1455	0	0
AT1G43020.5	1253	1054	0	0
AT1G43020.4	1067	868	2.15319	0.109625
AT1G72160.1	1925	1726	509	13.0324
AT2G42570.1	1715	1516	12	0.349808
AT5G20160.3	771	572	6.37508	0.492536
AT5G20160.2	869	670	0	0
AT5G20160.1	892	693	1403.62	89.5088
AT4G38100.1	806	607	197.3	14.3644
AT4G38100.2	855	656	41.7	2.80919
AT4G12930.1	640	441	0	0
AT1G23660.1	868	669	0	0
AT3G05870.6	581	382	19.8304	2.29413
AT3G05870.2	692	493	31.3906	2.81385
AT3G05870.5	1455	1256	0	0
AT3G05870.3	1142	943	22.2659	1.04346
AT3G05870.7	237	39.4185	1.51309	1.69634
AT3G05870.1	592	393	0	0
AT3G05870.4	1411	1212	0	0
AT5G57970.2	1677	1478	32.503	0.971846
AT5G57970.1	1553	1354	65.497	2.13772
AT1G32360.1	1939	1740	1210	30.7315
AT2G39380.1	2078	1879	9907.6	233.018
AT5G66500.1	1687	1488	74	2.19774
AT4G28100.1	1495	1296	93	3.17122
AT2G14860.1	1103	904	38	1.85765
AT5G40610.1	1593	1394	29	0.919355
AT4G27000.1	1779	1580	1450	40.5564
AT4G20290.1	426	227	0	0
AT2G19700.1	695	496	25	2.22744
AT1G67000.1	3121	2922	4480.61	67.7649
AT2G37740.1	1369	1170	0	0
AT3G18670.2	2287	2088	34.7277	0.73501
AT3G18670.1	1806	1607	6.27235	0.172489
AT3G04770.1	1211	1012	199.506	8.71213
AT3G04770.2	1397	1198	313.494	11.5643
AT2G18590.1	1465	1266	6	0.209443
AT5G48543.1	477	278	32	5.0869
AT4G17570.1	2626	2427	167.149	3.04356
AT4G17570.3	2646	2447	0.12452	0.00224882
AT4G17570.2	2359	2160	171.727	3.51343
AT4G14860.1	759	560	178	14.0469
AT2G23010.2	1535	1336	0	0
AT2G23010.1	1591	1392	0	0
AT2G28850.1	1572	1373	0	0
AT3G03776.3	571	372	1	0.118797
AT3G03776.1	808	609	0	0
AT3G03776.2	786	587	0	0
AT5G53300.1	1021	822	304.885	16.3913
AT5G53300.4	867	668	4804.86	317.872
AT5G53300.2	837	638	260.955	18.0756
AT5G53300.3	818	619	12.2976	0.877967
AT1G06350.1	1238	1039	0	0
AT2G48010.1	2549	2350	6447	121.238
AT5G09750.1	1006	807	0	0
AT1G66220.1	2262	2063	0	0
AT2G17060.1	3601	3402	0.0924868	0.00120142
AT2G17060.2	3979	3780	87.9075	1.02774
AT2G44850.3	1345	1146	10.0787	0.388659
AT2G44850.2	1457	1258	299.009	10.5039
AT2G44850.1	1203	1004	20.6772	0.910134
AT1G14680.1	1214	1015	146	6.35675
AT4G02733.1	959	760	4	0.232592
AT1G18730.1	987	788	2.45483	0.137671
AT1G18730.5	666	467	14.645	1.38587
AT1G18730.3	669	470	0	0
AT1G18730.2	736	537	4.71731	0.388211
AT1G18730.4	1190	991	2.18282	0.0973402
AT3G26855.1	763	564	1	0.0783554
AT1G26390.1	1767	1568	0	0
AT1G28695.1	1081	882	0	0
AT2G19000.1	692	493	0	0
AT4G31130.1	1120	921	616	29.5576
AT4G39675.1	466	267	21	3.47581
AT2G30230.1	1119	920	912.269	43.8211
AT1G66420.1	849	650	0	0
AT5G09350.1	4265	4066	643	6.98862
AT5G17660.1	1333	1134	159	6.1963
AT1G10900.3	2880	2681	428.264	7.05932
AT1G10900.1	2855	2656	2048.74	34.0885
AT1G10900.2	3363	3164	57.991	0.809977
AT1G51820.2	2677	2478	108.188	1.92941
AT1G51820.1	2928	2729	1604.8	25.9876
AT5G64930.1	1973	1774	1403	34.9504
AT4G32920.1	5221	5022	1981.04	17.4327
AT4G32920.2	4889	4690	17.1207	0.161324
AT4G32920.3	4763	4564	72.8343	0.705243
AT4G00170.2	1741	1542	211.741	6.06833
AT4G00170.1	1601	1402	1067.26	33.6411
AT4G15360.1	1697	1498	2	0.0590019
AT5G39220.2	1411	1212	0	0
AT5G39220.1	1435	1236	0	0
AT1G68390.1	1654	1455	667	20.2587
AT2G39020.1	1356	1157	452	17.2645
AT5G24060.3	1395	1196	32.3983	1.19712
AT5G24060.1	1478	1279	13.9273	0.48122
AT5G24060.2	1811	1612	410.674	11.2585
AT5G25250.1	1713	1514	18899.1	551.65
AT2G21840.1	2990	2791	86	1.36172
AT5G15040.2	693	494	0	0
AT5G15040.3	431	232	0	0
AT5G15040.1	608	409	0	0
AT1G78370.1	1147	948	0	0
AT3G47730.1	3489	3290	6034	81.0508
AT2G19810.1	1727	1528	227	6.56524
AT3G44630.4	4694	4495	0	0
AT3G44630.1	4264	4065	796.589	8.66008
AT3G44630.3	4350	4151	205.862	2.19165
AT3G44630.2	4192	3993	3613.18	39.9888
AT3G27580.1	2568	2369	96.0555	1.79186
AT3G27580.2	2324	2125	62.9445	1.30902
AT3G43260.1	810	611	0	0
AT5G65750.1	3542	3343	1564	20.6751
AT4G36050.3	2385	2186	244.939	4.95171
AT4G36050.2	2189	1990	0	0
AT4G36050.5	1805	1606	0.000569627	1.56745e-05
AT4G36050.4	2352	2153	0	0
AT4G36050.1	2360	2161	63.0608	1.28959
AT4G35540.1	1764	1565	583	16.4627
AT5G07920.1	3225	3026	4021.24	58.7271
AT5G07920.3	3024	2825	904.212	14.1449
AT5G07920.2	3391	3192	348.552	4.82562
AT3G06270.1	2126	1927	495	11.352
AT1G14140.1	1153	954	108	5.00292
AT4G22050.1	1253	1054	0	0
AT4G24231.1	150	7.01018	0	0
AT1G60430.2	1139	940	102.529	4.82023
AT1G60430.4	722	523	0	0
AT1G60430.1	1126	927	282.273	13.4567
AT1G60430.3	836	637	44.1982	3.06629
AT3G17120.3	2312	2113	58.5071	1.22365
AT3G17120.5	2097	1898	0.00889646	0.000207142
AT3G17120.1	1850	1651	1342.75	35.9414
AT3G17120.2	1746	1547	4300.04	122.837
AT3G17120.4	2187	1988	205.703	4.57269
AT3G18957.1	153	7.28986	0	0
AT3G21770.1	1237	1038	1762	75.0165
AT3G24050.1	1410	1211	5744	209.613
AT5G51630.6	4236	4037	74.6426	0.817102
AT5G51630.4	4738	4539	0	0
AT5G51630.3	4110	3911	74.0897	0.837179
AT5G51630.5	4347	4148	86.6284	0.922932
AT5G51630.1	5850	5651	9.76258	0.0763462
AT5G51630.2	4216	4017	0	0
AT4G05050.4	901	702	43.6381	2.74711
AT4G05050.3	996	797	4844.97	268.646
AT4G05050.1	1100	901	15620.1	766.139
AT4G05050.2	1337	1138	168.513	6.54392
AT1G02300.1	1464	1265	30	1.04804
AT3G04903.1	264	65.044	0	0
AT1G28130.1	2327	2128	332	6.89469
AT1G28130.2	2050	1851	0	0
AT4G31280.1	162	8.26769	0	0
AT3G43960.1	1445	1246	5	0.177337
AT2G32670.1	1350	1151	440	16.8937
AT1G62280.1	1493	1294	3	0.102455
AT3G25960.1	1494	1295	1	0.0341254
AT1G62840.1	911	712	1705.36	105.848
AT1G15970.2	1586	1387	23.6911	0.754843
AT1G15970.1	1968	1769	46.3089	1.15687
AT3G53400.1	2030	1831	1411	34.0555
AT5G20170.1	2331	2132	752	15.5876
AT1G27460.3	2529	2330	0	0
AT1G27460.1	2616	2417	46.7298	0.854409
AT1G27460.2	2684	2485	22.2702	0.396046
AT5G28690.2	1637	1438	0	0
AT5G28690.3	1191	992	0	0
AT5G28690.1	1517	1318	0	0
AT4G17880.1	2360	2161	192	3.9264
AT5G39471.1	1955	1756	10	0.251665
AT5G01780.4	1875	1676	10.2358	0.269895
AT5G01780.3	2021	1822	12.4795	0.302688
AT5G01780.1	1318	1119	26.3709	1.04146
AT5G01780.5	1834	1635	24.9138	0.673397
AT5G01780.2	1746	1547	0	0
AT2G36810.2	5710	5511	1249.61	10.0206
AT2G36810.1	5411	5212	12.6196	0.107002
AT2G36810.3	4847	4648	740.772	7.04314
AT2G43500.8	3244	3045	866.791	12.5798
AT2G43500.7	3338	3139	277.761	3.91046
AT2G43500.11	3616	3417	50.0308	0.647054
AT2G43500.4	3410	3211	483.468	6.65388
AT2G43500.2	3282	3083	44.1318	0.632596
AT2G43500.10	3710	3511	61.4281	0.773187
AT2G43500.1	3466	3267	0	0
AT2G43500.5	3406	3207	349.177	4.81165
AT2G43500.6	3367	3168	0.0104264	0.000145445
AT2G43500.9	3383	3184	168.203	2.33458
AT2G43500.3	3560	3361	0	0
AT3G45110.1	456	257	0	0
AT5G02430.1	3020	2821	36	0.563959
AT4G28890.1	1723	1524	97	2.81277
AT3G59700.1	2274	2075	9240	196.789
AT1G73870.1	1696	1497	1	0.0295207
AT2G39660.1	1989	1790	4472	110.407
AT2G26870.1	1862	1663	13	0.345461
AT1G13560.3	1429	1230	802.04	28.8163
AT1G13560.2	1649	1450	1264.79	38.5477
AT1G13560.1	1780	1581	3934	109.964
AT5G24480.1	1053	854	0	0
AT5G17190.1	1003	804	1630	89.5942
AT2G31945.1	833	634	193	13.4529
AT5G62060.1	912	713	2	0.123962
AT1G31335.1	737	538	13	1.06785
AT1G35490.1	1406	1207	0	0
AT1G35490.2	1298	1099	0	0
AT1G51220.1	1303	1104	0	0
AT1G49260.1	1098	899	0	0
AT1G12010.1	1370	1171	4	0.150956
AT2G02280.1	435	236	0	0
AT2G35890.1	2210	2011	20	0.439507
AT2G35890.2	2347	2148	0	0
AT4G24010.1	2641	2442	0	0
AT3G26830.1	1777	1578	1415	39.6276
AT3G50570.1	781	582	0	0
AT3G50570.2	859	660	0	0
AT1G19640.1	1662	1463	0	0
AT5G50920.1	3512	3313	3438	45.8598
AT2G22930.1	1646	1447	2.90028	0.0885767
AT2G22930.2	1076	877	4.09972	0.206587
AT3G23930.1	1129	930	0	0
AT1G30090.1	1797	1598	857	23.7002
AT3G52790.1	703	504	17	1.49062
AT5G34829.1	219	25.9389	0	0
AT5G10870.1	1096	897	139	6.84811
AT3G56890.1	850	651	9	0.610956
AT3G60328.1	159	7.91627	0	0
AT1G27190.1	2450	2251	460	9.03089
AT3G53020.1	866	667	1731	114.688
AT5G38850.1	3444	3245	737	10.0369
AT5G18240.6	963	764	10.6371	0.615289
AT5G18240.3	1665	1466	0.00203443	6.13278e-05
AT5G18240.2	1670	1471	0.0109093	0.000327741
AT5G18240.4	1683	1484	24.5591	0.731352
AT5G18240.1	1688	1489	113.791	3.37723
AT5G18240.5	1677	1478	0	0
AT1G48830.2	944	745	127.252	7.54841
AT1G48830.1	1083	884	260.748	13.0352
AT1G04430.2	2473	2274	525.958	10.2214
AT1G04430.3	2517	2318	105.364	2.00875
AT1G04430.1	2593	2394	1355.68	25.0254
AT5G38520.1	1602	1403	0	0
AT5G38520.2	1354	1155	1	0.0382619
AT5G22350.1	2204	2005	1444	31.8274
AT4G01240.1	1980	1781	47	1.16622
AT1G24420.1	1460	1261	0	0
AT1G24420.2	1394	1195	7	0.258868
AT3G55530.1	1164	965	278.016	12.7318
AT5G12370.2	2976	2777	223.062	3.54974
AT5G12370.3	2799	2600	0	0
AT5G12370.1	2815	2616	1232.94	20.8282
AT2G13760.1	791	592	0	0
AT2G28315.2	1344	1145	3	0.115788
AT2G28315.1	1453	1254	0	0
AT5G12980.1	1208	1009	109	4.77401
AT1G18290.1	1110	911	97	4.70545
AT5G46600.1	1926	1727	27	0.690907
AT2G41870.1	1544	1345	468.028	15.3779
AT5G26830.1	2548	2349	1930	36.3097
AT5G03430.1	2023	1824	641	15.5304
AT4G23220.1	1977	1778	7032	174.781
AT1G07940.3	2355	2156	138.605	2.84105
AT1G07940.2	2027	1828	210.727	5.09438
AT1G07940.1	1905	1706	2852.27	73.8856
AT1G07940.4	2089	1890	74.9203	1.75181
AT5G53780.1	1131	932	2	0.0948336
AT1G15660.1	2639	2440	281	5.08938
AT2G18876.1	1496	1297	137.881	4.69801
AT2G18876.2	1683	1484	5.10891	0.15214
AT3G02070.2	1142	943	3623.35	169.803
AT3G02070.1	1100	901	40.6548	1.99404
AT2G30060.1	1321	1122	834	32.8489
AT4G18905.1	1974	1775	1144.64	28.4982
AT4G18905.2	1925	1726	104.214	2.66829
AT2G10556.1	267	68.0268	0	0
AT2G24950.1	1236	1037	0	0
AT1G17560.1	943	744	23.687	1.40697
AT1G17560.2	1044	845	17.313	0.905449
AT1G15980.1	1719	1520	4	0.116296
AT1G68520.1	2617	2418	1	0.0182764
AT1G27595.2	1634	1435	632.416	19.476
AT1G27595.1	4183	3984	1019.58	11.3097
AT1G66390.1	1002	803	0	0
AT2G01080.1	1043	844	139	7.27814
AT5G19100.1	1660	1461	100	3.02481
AT1G19890.1	721	522	8	0.677279
AT1G26110.2	2319	2120	2108.54	43.9537
AT1G26110.1	2510	2311	3339.46	63.8593
AT2G37180.1	1220	1021	21.2751	0.920861
AT3G29152.1	440	241	0	0
AT3G23300.1	2652	2453	146.28	2.63533
AT3G23300.2	2216	2017	298.72	6.54496
AT5G15640.1	1713	1514	1605.94	46.8761
AT5G15640.2	1924	1725	122.06	3.12702
AT1G48145.1	354	155	0	0
AT1G54575.2	902	703	31.0562	1.95228
AT1G54575.1	653	454	337.944	32.8955
AT2G42030.1	2137	1938	1675	38.1952
AT1G20330.1	1705	1506	1179	34.5969
AT1G17400.3	952	753	0	0
AT1G17400.2	1563	1364	0	0
AT1G17400.1	1487	1288	0	0
AT2G15029.1	102	4.33389	0	0
AT3G17717.1	384	185	116	27.7099
AT5G07030.1	1895	1696	47	1.22467
AT1G11362.1	722	523	0	0
AT5G12280.2	1672	1473	18.2788	0.548395
AT5G12280.1	1260	1061	18.2292	0.759276
AT5G12280.3	1322	1123	18.492	0.7277
AT1G51540.1	1546	1347	240.924	7.90425
AT1G28690.1	1563	1364	227	7.35461
AT3G22300.1	1089	890	486	24.1321
AT5G16740.1	1281	1082	3	0.12253
AT2G38840.2	1874	1675	194.809	5.13975
AT2G38840.1	2494	2295	821.191	15.8128
AT3G55640.3	2190	1991	0.000626823	1.3913e-05
AT3G55640.2	2187	1988	93.688	2.08265
AT3G55640.4	1574	1375	1.72346e-05	5.53918e-07
AT3G55640.1	1572	1373	898.311	28.9138
AT4G10480.2	935	736	7.42372	0.44575
AT4G10480.1	944	745	647.576	38.4134
AT1G48430.2	2316	2117	282.016	5.8871
AT1G48430.1	2208	2009	990.984	21.7989
AT4G13850.1	1196	997	130.449	5.78219
AT4G13850.2	688	489	0	0
AT4G13850.4	616	417	0	0
AT4G13850.3	661	462	326.551	31.2362
AT3G18060.1	2461	2262	329	6.42764
AT3G54170.1	1364	1165	1398	53.0309
AT5G19020.1	2366	2167	420	8.56522
AT4G14030.2	1794	1595	2.23213	0.0618455
AT4G14030.1	1851	1652	781.768	20.913
AT3G20450.1	639	440	0	0
AT3G53060.1	258	59.1108	0	0
AT5G48175.1	1358	1159	103	3.92737
AT4G36700.1	1842	1643	7	0.188282
AT1G63870.1	3139	2940	276.539	4.15678
AT2G27720.3	660	461	9.33998	0.89535
AT2G27720.1	946	747	331.4	19.6056
AT2G27720.4	909	710	104.286	6.49109
AT2G27720.2	601	402	116.525	12.8097
AT1G11860.3	1754	1555	0	0
AT1G11860.1	2009	1810	0	0
AT1G11860.2	1582	1383	52	1.66161
AT2G35140.3	2804	2605	0	0
AT2G35140.6	2951	2752	0	0
AT2G35140.2	2710	2511	31	0.545586
AT2G35140.4	3239	3040	0	0
AT2G35140.1	2754	2555	2.0779e-08	3.59403e-10
AT2G35140.5	3092	2893	0	0
AT3G49320.2	1441	1242	81.4909	2.89958
AT3G49320.1	1317	1118	270.509	10.6927
AT2G34710.1	3146	2947	146	2.18938
AT4G31470.1	969	770	4	0.229571
AT5G01640.1	1111	912	1769	85.7198
AT1G66250.1	2026	1827	566	13.6907
AT1G55673.1	479	280	1.27907	0.201876
AT5G22650.1	1537	1338	825.571	27.2676
AT5G22650.2	1240	1041	1597.68	67.8247
AT4G03050.1	1795	1596	0	0
AT4G03050.2	1799	1600	0	0
AT2G39980.1	2510	2311	472	9.02589
AT5G46180.1	2250	2051	932	20.0816
AT5G38860.2	1166	967	39.178	1.79046
AT5G38860.1	1294	1095	135.822	5.48156
AT5G23212.1	257	58.1281	0	0
AT1G73030.1	1061	862	4763	244.186
AT5G50120.1	1716	1517	27	0.78655
AT1G04920.1	3626	3427	19	0.245012
AT1G55520.3	1347	1148	622.947	23.9804
AT1G55520.4	1315	1116	443.61	17.5665
AT1G55520.1	1462	1263	301.784	10.5594
AT1G55520.2	1209	1010	630.421	27.584
AT3G51650.4	3356	3157	58.7311	0.822132
AT3G51650.2	3310	3111	21.3076	0.302679
AT3G51650.1	3231	3032	823.87	12.0082
AT3G51650.3	3311	3112	0.00398948	5.66532e-05
AT1G18470.2	1931	1732	2809.27	71.6793
AT1G18470.1	2403	2204	2234.04	44.7947
AT1G13540.1	1254	1055	569	23.8346
AT1G73965.1	842	643	428	29.4158
AT3G54130.1	1248	1049	1129	47.5627
AT1G80820.1	1510	1311	24640.6	830.609
AT1G80820.2	2099	1900	1557.39	36.2237
AT1G48530.1	889	690	0	0
AT5G10220.1	1115	916	6	0.28947
AT2G43580.1	1047	848	0	0
AT5G39900.1	2280	2081	257	5.45769
AT5G50040.1	1052	853	0	0
AT3G47910.1	5514	5315	1186.76	9.86752
AT3G47910.2	5559	5360	781.092	6.43999
AT5G44270.1	1007	808	0	0
AT4G24740.8	2249	2050	0	0
AT4G24740.2	1547	1348	377.353	12.371
AT4G24740.9	1796	1597	173.478	4.80052
AT4G24740.3	1758	1559	307.418	8.71427
AT4G24740.4	1736	1537	204.192	5.87101
AT4G24740.7	2268	2069	151.383	3.23343
AT4G24740.10	1262	1063	744.116	30.9354
AT4G24740.6	2413	2214	0	0
AT4G24740.5	2506	2307	0	0
AT4G24740.1	1737	1538	1251.06	35.9476
AT1G35540.1	1818	1619	1	0.0272961
AT5G65920.2	2000	1801	836.224	20.519
AT5G65920.1	2357	2158	436.776	8.9445
AT1G36675.1	807	608	0	0
AT3G22700.1	1113	914	4	0.193402
AT4G11110.1	3964	3765	1347	15.8107
AT4G08140.1	255	56.1701	0	0
AT3G53305.1	1017	818	0	0
AT5G58890.1	885	686	0	0
AT1G73875.1	1971	1772	199.784	4.98248
AT1G73875.2	2011	1812	0	0
AT1G73875.3	1767	1568	102.216	2.88084
AT4G10440.1	2251	2052	12	0.258435
AT2G37090.1	1479	1280	0	0
AT2G26865.1	330	131	0	0
AT3G08670.1	2507	2308	352	6.73992
AT1G17650.1	1412	1213	84.172	3.06658
AT1G17650.2	1474	1275	7.828	0.271324
AT4G31210.1	4273	4074	232.415	2.52111
AT4G31210.3	4178	3979	1136.28	12.62
AT4G31210.2	4381	4182	23.0878	0.243975
AT5G02270.1	1449	1250	265.487	9.38601
AT5G02270.2	1223	1024	129.513	5.58936
AT5G55520.1	2628	2429	3	0.054581
AT5G55520.2	2670	2471	0	0
AT1G55050.1	3131	2932	55.9999	0.844057
AT1G55050.2	3164	2965	6.8792e-05	1.02532e-06
AT4G33390.1	2701	2502	9	0.158966
AT2G31040.1	1699	1500	234	6.89402
AT3G19310.1	1552	1353	7	0.228638
AT3G26410.1	1602	1403	785	24.7264
AT3G04170.1	877	678	0	0
AT5G35960.2	1672	1473	0	0
AT5G35960.1	1682	1483	16	0.47679
AT5G12140.1	1037	838	3104	163.691
AT1G79130.1	670	471	0	0
AT4G08360.1	740	541	20.0456	1.63745
AT1G58340.1	2095	1896	308	7.17894
AT3G09810.1	1774	1575	809	22.6995
AT4G32208.1	710	511	98.9966	8.56145
AT2G40650.1	1572	1373	959	30.8671
AT1G70840.1	759	560	5	0.394575
AT3G53980.1	803	604	10.1513	0.74273
AT3G53980.2	565	366	7.84874	0.947691
AT3G08910.1	1540	1341	411	13.5444
AT1G14820.3	1335	1136	115.278	4.48452
AT1G14820.1	1135	936	55.722	2.63087
AT1G14820.2	1346	1147	0	0
AT4G16370.1	2698	2499	483	8.5414
AT2G35612.1	723	524	22	1.85541
AT2G35470.1	1174	975	78	3.5354
AT1G34160.1	2038	1839	95.2437	2.28877
AT1G34160.2	1932	1733	35.7563	0.911806
AT5G07260.1	1898	1699	0	0
AT5G07260.2	1883	1684	0	0
AT3G53870.1	1109	910	1215	59.0042
AT5G08391.1	627	428	1	0.103253
AT2G06005.2	1491	1292	26.2416	0.897584
AT2G06005.6	1331	1132	89.2772	3.48532
AT2G06005.3	1385	1186	33.042	1.2312
AT2G06005.5	1425	1226	16.9376	0.610533
AT2G06005.4	1429	1230	0	0
AT2G06005.1	1438	1239	51.5016	1.83695
AT2G28590.1	1688	1489	290.679	8.62713
AT2G28590.2	1750	1551	32.3215	0.920932
AT3G01560.2	2187	1988	53.4377	1.1879
AT3G01560.1	2120	1921	1197.56	27.5498
AT5G35930.1	3594	3395	294.437	3.83267
AT5G35930.2	3593	3394	43.4562	0.565833
AT5G35930.4	4254	4055	0	0
AT5G35930.3	4491	4292	104.106	1.07193
AT2G37000.1	1003	804	13	0.714555
AT1G79960.1	888	689	179.497	11.5129
AT3G43503.1	219	25.9389	0	0
AT5G42280.2	2460	2261	118.42	2.31458
AT5G42280.1	2368	2169	74.8288	1.52461
AT5G12020.1	881	682	185	11.9877
AT2G15000.6	1052	853	4.93912e-05	2.55887e-06
AT2G15000.2	849	650	7.16023	0.486812
AT2G15000.4	817	618	40.0705	2.8654
AT2G15000.1	774	575	151.982	11.6808
AT2G15000.7	1068	869	43.7719	2.22599
AT2G15000.5	892	693	0	0
AT2G15000.3	733	534	16.015	1.32536
AT5G01060.2	1738	1539	0	0
AT5G01060.1	1641	1442	3	0.0919399
AT5G01060.3	1718	1519	0	0
AT1G07610.1	577	378	35	4.09189
AT3G62320.1	516	317	11	1.53349
AT5G12270.1	1440	1241	1	0.0356104
AT3G60460.1	1087	888	8	0.39813
AT3G04880.1	1105	906	330	16.0966
AT5G20350.1	2598	2399	2069	38.1135
AT5G13710.2	1409	1210	78.5532	2.86897
AT5G13710.1	1879	1680	21.4468	0.564159
AT3G51895.1	2310	2111	213.508	4.46965
AT3G51895.2	2438	2239	17.4922	0.345254
AT4G39220.1	975	776	1130.56	64.3844
AT4G39220.2	1237	1038	9.43774	0.401808
AT2G42290.1	2437	2238	31	0.612139
AT2G14835.1	1698	1499	472.484	13.9294
AT2G14835.2	1854	1655	75.5157	2.01645
AT1G77110.1	2251	2052	0	0
AT1G77110.2	2372	2173	0	0
AT5G02260.1	1361	1162	149	5.66667
AT3G10510.1	1116	917	7	0.337347
AT3G60360.1	1125	926	574	27.3936
AT5G19500.1	1893	1694	13.2969	0.346886
AT1G48960.1	937	738	484	28.9826
AT4G35420.1	1147	948	4	0.186466
AT2G14765.1	390	191	0	0
AT4G37140.2	605	406	2.41379	0.262737
AT4G37140.1	694	495	61.5862	5.49827
AT4G21190.1	1313	1114	150	5.95051
AT1G45332.1	3028	2829	151.174	2.36152
AT1G45332.2	2685	2486	395.93	7.03827
AT5G65205.1	1184	985	142	6.37089
AT1G19920.1	1914	1715	982	25.3044
AT1G20920.1	4667	4468	1644.38	16.2643
AT1G20920.5	4296	4097	368.985	3.98008
AT1G20920.7	4474	4275	157.545	1.62861
AT1G20920.3	4823	4624	214.11	2.04629
AT1G20920.2	4439	4240	315.936	3.29292
AT1G20920.6	4281	4082	0.0230596	0.000249647
AT1G20920.4	4591	4392	1264.02	12.7186
AT4G04350.1	3081	2882	125	1.91674
AT1G59723.1	294	95.0001	0	0
AT3G56340.1	830	631	530	37.1189
AT3G60720.3	1492	1293	0	0
AT3G60720.1	1372	1173	14	0.527446
AT3G60720.2	1955	1756	0	0
AT2G25680.1	1600	1401	39	1.2302
AT1G69800.2	1621	1422	396.326	12.3169
AT1G69800.1	1796	1597	513.272	14.2034
AT1G69800.3	1846	1647	26.4016	0.70841
AT1G49680.1	300	101	0	0
AT2G40480.1	1987	1788	25	0.617903
AT4G01050.2	2027	1828	9.88108	0.238878
AT4G01050.1	1842	1643	61.1189	1.64394
AT3G46100.1	1816	1617	892.408	24.3894
AT3G54230.2	3615	3416	300.994	3.89393
AT3G54230.1	3630	3431	1639.78	21.1209
AT3G54230.4	3933	3734	85.2876	1.00939
AT3G54230.3	4023	3824	1048.93	12.1221
AT3G54230.5	3727	3528	0.00845224	0.000105875
AT5G57790.1	2729	2530	35	0.611358
AT5G57790.2	2304	2105	0	0
AT5G57790.3	2827	2628	0	0
